name,internal_id,address,valid_until,country_codes,countries,status,node_id,sourceID
"LIGTENBERG, D.",4115,MR. D. LIGTENBERG C/O DEFCO BELGIUM N.V. ITALIELEL 55 2000 ANTWERPEN BELGIUM,The Panama Papers  data is current through 2015,BEL,Belgium,SUSPENDED,11009678,Panama Papers
FULL FORCE COMPANY LIMITED,4123,"FULL FORCE COMPANY LIMITED C/O MR. BEN WONG 16/F SWISS TOWERS 113 TAI HANG ROAD, TAI HANG HONG KONG",The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009679,Panama Papers
C.L. SO & CO.,4128,C.L. SO & CO. UNIT 101; 1ST FLOOR; SILICON TOWER; 88 LARCH STREET; MONGKOK; KOWLOON; HONG KONG.,The Panama Papers  data is current through 2015,HKG,Hong Kong,ACTIVE,11009680,Panama Papers
IGS & CO.,4138,"IGS & CO. 76 SHOE LANE LONDON EC4A 3BA ENGLAND, UNITED KINGDOM",The Panama Papers  data is current through 2015,GBR,United Kingdom,UNRECOVERABLE ACCOUNTS,11009681,Panama Papers
HARBOUR RING INTERNATIONAL HOLDINGS LIMITED,4148,HARBOUR RING INTERNATIONAL HOLDINGS LIMITED LEVEL 12; METROPLAZA - TOWER II 223 HING FONG ROAD KWAI CHUNG; NEW TERRITORIES HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009682,Panama Papers
TIFFANY ASSOCIATES INC.,9407,TIFFANY ASSOCIATES INC. C/O ADRIAN K H WONG B42 WOODGREEN 5 SHOUSON HILL ROAD HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009706,Panama Papers
"MAYAR, R.K.",946,"MR. R.K. MAYAR SUITE 2 LAMPTON COURT HOUNSLOW TW3 4EU MIDDLESEX, ENGLAND",The Panama Papers  data is current through 2015,GBR,United Kingdom,UNRECOVERABLE ACCOUNTS,11009707,Panama Papers
"QUIMICA HOECHST DE GUATEMALA, S. A.",9478,QUIMICA HOECHST DE GUATEMALA; S.A. KM. 15.5 CARRETERA ROOSEVELT APARTADO 255  GUATEMALA; C. A. **S.I.**,The Panama Papers  data is current through 2015,GTM,Guatemala,SUSPENDED,11009708,Panama Papers
"HONG KONG GARMENT MFG CO., LTD.",4158,HONG KONG GARMENT MFG CO.; LTD. 12 FLOOR; 20 BUTE STREET MONGKOK HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,ACTIVE,11009683,Panama Papers
AMICORP S.A.M.,417,"AMICORP S.A.M. 31 AVENUE AVENUE PRINCESSE GRACE ,  MC 98000 MONTECARLO MONTE CARLO MONACO",The Panama Papers  data is current through 2015,MCO,Monaco,ACTIVE,11009684,Panama Papers
"CICHOWSKY, MARCELO",4186,MR. MARCELO CICHOWSKY SOLANO ANTUNA 2908 APTO 002 (13000) MONTEVIDEO URUGUAY,The Panama Papers  data is current through 2015,URY,Uruguay,SUSPENDED,11009685,Panama Papers
U.K. EXPATRIATE CONSULTANCY SERVICES (CYPRUS) LTD.,4188,U.K. EXPATRIATE CONSULTANCY SERVICES (CYPRUS) LIMITED 15 NIKODEMOU MYLONA ZACHARIADES COURT FLAT 22; (P.O.BOX 89) LARNACA; CYPRUS,The Panama Papers  data is current through 2015,CYP,Cyprus,SUSPENDED,11009686,Panama Papers
ENEA MANAGEMENT INC.,4196,MESSRS. ENEA MANAGEMENT INC. 16 FILELLINON STREET 185 36 PIRAEUS GREECE,The Panama Papers  data is current through 2015,GRC,Greece,SUSPENDED,11009687,Panama Papers
CARGO TRADE (U.K.) LIMITED,4213,,The Panama Papers  data is current through 2015,GBR,United Kingdom,SUSPENDED,11009688,Panama Papers
CHESTERFIELD FALCON LIMITED,4224,"CHESTERFIELD FALCON LIMITED CHESTERFIELD SUITECHESTERFIELD HOUSEPO BOX 118 11-13 VICTORIA STREETDOUGLAS, ISLE OF MAN IM1 2LRBRITISH ISLES DOUGLAS ISLE OF MAN",The Panama Papers  data is current through 2015,IMN,Isle of Man,SUSPENDED,11009689,Panama Papers
"TRIERENBERG, CHRISTIAN",426,,The Panama Papers  data is current through 2015,AUT,Austria,UNRECOVERABLE ACCOUNTS,11009690,Panama Papers
WALBROOK TRUSTEES (GSY) LIMITED,4289,"WALBROOK TRUSTEES (GSY) LIMITED P.O. BOX 671 REGENCY COURT GLATEGNY ESPLANADE ST. PETER PORT, GUERNSEY GY1 3ST CHANNEL ISLANDS",The Panama Papers  data is current through 2015,GGY;GBR,Guernsey;United Kingdom,SUSPENDED,11009691,Panama Papers
LAURENCE SHU WA TUNG,9183,MR. LAURENCE SHU WA TUNG FLAT 8; 15/F ON WAH BUILDING WHAMPOA ESTATE; KOWLOON HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009692,Panama Papers
BELLAMYS,92,"BELLAMYS 54 UXBRIDGE ROAD LONDON W12 ENGLAND, UNITED KINGDOM",The Panama Papers  data is current through 2015,GBR,United Kingdom,SUSPENDED,11009693,Panama Papers
SHEARSON AMERICAN EXPRESS (MONACO),921,"SHEARSON AMERICAN EXPRESS (MONACO) LE PARK PALACE 5 IMPASSE DE LA FONTAINE MONTE CARLO, MONACO",The Panama Papers  data is current through 2015,MCO,Monaco,SUSPENDED,11009694,Panama Papers
"ACOCA M., IVAN",9213,SR. IVAN ACOCA M. P.O. BOX 0813-00550 PANAMA REPUBLICA DE PANAMA *S.I.*,The Panama Papers  data is current through 2015,PAN,Panama,UNRECOVERABLE ACCOUNTS,11009695,Panama Papers
GOLDEN CRYSTAL INC.,9278,GOLDEN CRYSTAL INC. ROOM 412; NEW EAST OCEAN CENTRE 9 SCIENCE MUSEUM ROAD TSIMSHATSUI EAST; KOWLOON HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009696,Panama Papers
KINGSWAY GROUP,9286,KINGSWAY GROUP  5/F HUTCHISON HOUSE 10 HARCOURT ROAD CENTRAL HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009697,Panama Papers
"COMERCIAL ORTIZ, S.A.",9292,COMERCIAL ORTIZ; S.A. APARTADO POSTAL 0832-00568 PANAMA; REPUBLICA DE PANAMA,The Panama Papers  data is current through 2015,PAN,Panama,ACTIVE,11009698,Panama Papers
ESTUDIO CR. JOSE LUIS SOLARI,9311,ESTUDIO CR. JOSE L. SOLARI AV. RAMON ANADOR 3674 C.P. 11.600 MONTEVIDEO URUGUAY,The Panama Papers  data is current through 2015,URY,Uruguay,SUSPENDED,11009699,Panama Papers
"DE MUNTER, HERMAN",9330,"MR. HERMAN DE MUNTER GROENENBORGERLAAN 154, B - 2020 ANTWERP BELGIUM **S.I.**",The Panama Papers  data is current through 2015,BEL,Belgium,SUSPENDED,11009700,Panama Papers
COMPANY ADMINISTRATION SERVICES (NIUE),9355,"COMPANY ADMINISTRATION SERVICES (NIUE) P.O. BOX 91 MAKAPU POINT, MAKEFU NIUE VIA NEW ZEALAND",The Panama Papers  data is current through 2015,NZL;NIU,New Zealand;Niue,SUSPENDED,11009702,Panama Papers
FALCON FUNDS,9356,,The Panama Papers  data is current through 2015,CHE,Switzerland,INACTIVE,11009703,Panama Papers
D.M. CHAN & CO.,9394,D.M. CHAN SUITES 702-4; RIGHTFUL CENTRE; 11-12 TAK HING STREET; KOWLOON; HONG KONG.,The Panama Papers  data is current through 2015,HKG,Hong Kong,ACTIVE,11009705,Panama Papers
"ICAZA, GONZALEZ-RUIZ & ALEMAN",9352,ICAZA; GONZALEZ-RUIZ & ALEMAN APARTADO POSTAL 0823-01371 PANAMA; REPUBLICA DE PANAMA *S.I.*,The Panama Papers  data is current through 2015,PAN,Panama,SUSPENDED,11009701,Panama Papers
FAST ACCESS LTD.,9363,FAST ACCESS LTD. RM 1904; 19TH FLOOR RIGHTFUL CENTRE 11-12 TAK HING STREET T.S.T.; KOWLOON HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009704,Panama Papers
COMPASS TRUST COMPANY LIMITED,949,"COMPASS TRUST COMPANY LIMITED P.O. BOX 611 CATER ALLEN HOUSE COMMERCIAL STREET ST. HELIER, JERSEY JE4 5XZ CHANNEL ISLANDS",The Panama Papers  data is current through 2015,JEY;GBR,Jersey;United Kingdom,SUSPENDED,11009709,Panama Papers
POLAKIS SARRIS LAWYERS,36725,"POLAKIS SARRIS LAWYERS 8 TH FLOOR NICOSIA TOWER CENTRE 36, BYRON AVENUE PO BOX 21341 NICOSIA (LEFKOSA) CYPRUS",The Panama Papers  data is current through 2015,CYP,Cyprus,ACTIVE,11009710,Panama Papers
ROMAN SIVASHOV,36755,,The Panama Papers  data is current through 2015,ISR,Israel,ACTIVE,11009711,Panama Papers
X LINE ENTERPRISES LTD.,3677,"X LINE ENTERPRISES LTD. 5 WENDELL ROAD SHEPHERDS BUSH LONDON W12 9RT ENGLAND, UNITED KINGDOM",The Panama Papers  data is current through 2015,GBR,United Kingdom,INACTIVE,11009712,Panama Papers
PEDRO MIGUEL CORNEJO LLORÉ,36787,,The Panama Papers  data is current through 2015,,,,11009713,Panama Papers
"RESEGUE, ROSA INES",368,MRS. ROSA INES RESEGUE RUA MONTE ALEGRE 1294-AP.61 PERDIZES - CEP 05014-001 SAO PAULO BRASIL *** S.I. ***,The Panama Papers  data is current through 2015,BRA,Brazil,SUSPENDED,11009714,Panama Papers
DEER CREEK ADVISORS SA.,36856,,The Panama Papers  data is current through 2015,CHE,Switzerland,ACTIVE,11009715,Panama Papers
ROBIN FINANCIAL SERVICES LIMITED,3686,,The Panama Papers  data is current through 2015,GBR,United Kingdom,SUSPENDED,11009716,Panama Papers
"FRANKEN, SIEGFRIED",369,MR. SIEGFRIED FRANKEN HNOS. ALVAREZ QUINTERO 9 SAN PEDRO; MARBELLA MALAGA; ESPANA,The Panama Papers  data is current through 2015,ESP,Spain,UNRECOVERABLE ACCOUNTS,11009717,Panama Papers
EUROINVEST INTERNATIONAL LTD.,3695,EUROINVEST INTERNATIONAL LTD. EUROINVEST HOUSE 37 FITZWILLIAM SQUARE DDUBLIN 2 IRELAND,The Panama Papers  data is current through 2015,IRL,Ireland,UNRECOVERABLE ACCOUNTS,11009718,Panama Papers
JACOBO LACS PAIT,3704,"JACOBO LACS PAIT P.O. BOX 0816-00150 PANAMA, REPUBLIC OF  PANAMA",The Panama Papers  data is current through 2015,PAN,Panama,SUSPENDED,11009719,Panama Papers
GM TRUST REG. (ZURICH CLIENT),38170,,The Panama Papers  data is current through 2015,LIE,Liechtenstein,ACTIVE,11009720,Panama Papers
CARL DAVID O´SHEA,38197,CARL DAVID O´SHEA GRAND BAY TOWER PANAMA PANAMA,The Panama Papers  data is current through 2015,PAN,Panama,ACTIVE,11009721,Panama Papers
ALBERTO LEUNG,38199,LCDO. ALBERTO LEUNG TORRE DE LAS AMERICAS; PUNTA PACIFICA. TORRE C PISO 16; OFICINA 1604 PANAMA PANAMA,The Panama Papers  data is current through 2015,PAN,Panama,ACTIVE,11009722,Panama Papers
D ANGELO  ENZIO,38200,"D ANGELO ENZIO SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS NASSAU BAHAMAS",The Panama Papers  data is current through 2015,BHS,Bahamas,ACTIVE,11009723,Panama Papers
CARLOS SICCARDI,38202,CARLOS SICCARDI BVAR. ESPAÑA 2811 MONTEVIDEO URUGUAY,The Panama Papers  data is current through 2015,URY,Uruguay,ACTIVE,11009724,Panama Papers
OSCAR DARÍO POSADA ESCOBAR,38252,OSCAR DARÍO POSADA ESCOBAR 9255 TOWNE CENTRE DRIVE; SUITE 500 SAN DIEGO; CA  92121 UNITED STATES OF AMERICA SAN DIEGO USA,The Panama Papers  data is current through 2015,USA,United States,ACTIVE,11009725,Panama Papers
JOHN DICOSTANTINO,38255,,The Panama Papers  data is current through 2015,,,,11009726,Panama Papers
"TOBIN, ANTHONY LEONARD",3826,MR. ANTHONY LEONARD TOBIN G.P.O. BOX 13349 HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009727,Panama Papers
CLASSIC ACCOUNTING & MANAGEMENT CONSULTANTS LIMITED,9567,"CLASSIC ACCOUNTING & MANAGEMENT CONSULTANTS LIMITED ROOM 201, HANLEY HOUSE 776-778 NATHAN ROAD KOWLOON HONG KONG",The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009750,Panama Papers
LUIS CINCUNEGUI,38519,,The Panama Papers  data is current through 2015,GTM,Guatemala,ACTIVE,11009792,Panama Papers
FA TING,38276,FA TING A01; 12F; NUODE SQUARE; NO.328; DUNHUA ROAD; SHIBEI  DISTRCIT; QINGDAO; SHANDONG; CHINA QINGDAO PEOPLE'S REPUBLIC OF CHINA,The Panama Papers  data is current through 2015,CHN,China,ACTIVE,11009728,Panama Papers
ELLIPSE FINANCE SA,39504,,The Panama Papers  data is current through 2015,CHE,Switzerland,ACTIVE,11009729,Panama Papers
HBM TRUST AG (ZURICH CLIENT),39511,,The Panama Papers  data is current through 2015,CHE,Switzerland,ACTIVE,11009730,Panama Papers
ETUDE REICHLING & HELLINCKX,3954,"ETUDE REICHLING & HELLINCKX 11, BD. ROYAL L-2449 LUXEMBOURG",The Panama Papers  data is current through 2015,LUX,Luxembourg,SUSPENDED,11009731,Panama Papers
EBER BERMUDEZ Y JENNIFER BERMUDEZ,39579,,The Panama Papers  data is current through 2015,,,,11009732,Panama Papers
PAUL AND JENNIFER DAVIES,39601,PAUL AND JENNIFER DAVIES 20 THAMES STREET; WALTON-ON-THAMES SURREY KT12 2PU; SURREY UNITED KINGDOM,The Panama Papers  data is current through 2015,GBR,United Kingdom,PROSPECT,11009733,Panama Papers
ALBERTO FERNÁNDEZ CODINA,39607,"ALBERTO FERNADEZ CODINA 11 AVE. A 8-08 ZONA 14 GUATEMALA, GUATEMALA PANAMA PANAMA",The Panama Papers  data is current through 2015,PAN;GTM,Panama;Guatemala,PROSPECT,11009734,Panama Papers
CHRISTIAN DE LIMA RAMOS,39608,,The Panama Papers  data is current through 2015,BRA,Brazil,ACTIVE,11009735,Panama Papers
CCA BAHAMAS  LTD,39616,CCA BAHAMAS; LTD CABLE BEACH; WEST BAY STREET; P.O BOX SP 64124; NASSAU; BAHAMAS NASSAU BAHAMAS,The Panama Papers  data is current through 2015,BHS,Bahamas,ACTIVE,11009736,Panama Papers
ANTHONY ATHAIDE,39646,,The Panama Papers  data is current through 2015,GBR,United Kingdom,ACTIVE,11009737,Panama Papers
CARBULL MANAGEMENT SERVICES LIMITED,3965,CARBULL MANAGEMENT SERVICES LIMITED P.O. BOX 610 ''AMADOR'' TOWER ROAD; FIRST TOWER ST. HELIER; JERSEY JE4 5XY CHANNEL ISLANDS,The Panama Papers  data is current through 2015,JEY;GBR,Jersey;United Kingdom,INACTIVE,11009738,Panama Papers
HONG KONG TOP-C HOLDINGS LIMITED,39699,HONG KONG TOP-C HOLDINGS LIMITED 701; 7/F; TOWER 2; SILVERCORD; 30 CANTON ROAD; TSIM SHA TSUI; KOWLOON HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,ACTIVE,11009739,Panama Papers
RONALD H. GITTER ESQ.,39704,RONALD H. GITTER; ESQ. 110 EAST 59TH STREET; 23RD FLOOR NEW YORK 10022; NEW YORK USA,The Panama Papers  data is current through 2015,USA,United States,ACTIVE,11009740,Panama Papers
HANGZHOU LINGC COMMERCIAL LTD.,39762,HANGZHOU LINGC COMMERCIAL LTD. ROOM 1606 GUO MAO DA SHA; NO. 168 ZHONG HE ZHONG ROAD; SHANG CHENG DISTRICT; HANGZHOU PEOPLE'S REPUBLIC OF CHINA,The Panama Papers  data is current through 2015,CHN,China,ACTIVE,11009741,Panama Papers
CRISTINA SOLEDAD ACOSTA CASTELLANOS,39802,,The Panama Papers  data is current through 2015,,,,11009742,Panama Papers
MANCHESTER TEXTILE LTD.,3982,MANCHESTER TEXTILE LTD. 12/F; MANCHESTER TOWER 46 PAK TIN PAR STREET TSUEN WAN; N.T. HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009743,Panama Papers
PURE SOURCING INTERNATIONAL LIMITED,39826,DEHENG SHANGHAI LAW OFFICE-SALMON RM 1703-1704; 17F; TAIPING FINANCE TOWER; 488 YINCHENG (MID) ROAD; PUDONG NEW DISTRICT; SHANGHAI PEOPLE'S REPUBLIC OF CHINA,The Panama Papers  data is current through 2015,CHN,China,ACTIVE,11009744,Panama Papers
JUAN FRANCISCO MEJÍA MONROY,39833,,The Panama Papers  data is current through 2015,GTM,Guatemala,ACTIVE,11009745,Panama Papers
HOLMAN FENWICK WILLAN MIDDLE EAST LLP,39868,"HOLMAN FENWICK WILLAN MIDDLE EAST LLP LEVEL 8, BARCLAYS BUILDING; EMAAR SQUARE SHEIKH ZAYED ROAD; PO BOX 53934 DUBAI UNITED ARAB EMIRATES",The Panama Papers  data is current through 2015,ARE,United Arab Emirates,ACTIVE,11009746,Panama Papers
MR. KU WAI LIN WILLIAM,9490,MR. KU WAI LIN WILLIAM FLAT 1203; BLOCK 41 HENG FA CHUEN CHAIWAN; HONG KONG **S.I.**,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009747,Panama Papers
EDWARD C.T. WONG & CO.,9546,EDWARD C.T. WONG & CO. 4/F.; CLUB LUSITANO 16 ICEHOUSE STREET CENTRAL; HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,ACTIVE,11009748,Panama Papers
GOBAL SHINE INVESTMENT LTD.,9554,GOBAL SHINE INVESTMENT LTD. C/O MR. CHENG KWOK CHOI ROOM 2602; TREND CENTRE 29-31 CHEUNG LEE STREET CHAI WAN; HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009749,Panama Papers
GLORY SUCCESS INTERNATIONAL LTD.,9597,GLORY SUCCESS INTERNATIONAL LTD. 203 HANKOW CENTRE 5-15 HANKOW ROAD KOWLOON HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,ACTIVE,11009751,Panama Papers
"STAMER, CARL H.",960,"MR. CARL H. STAMER MERCATORSTRASSE, 3 60316 FRANKFURT GERMANY",The Panama Papers  data is current through 2015,DEU,Germany,SUSPENDED,11009752,Panama Papers
"DE LA CRUZ, ALBERTO",9602,"SR. ALBERTO DE LA CRUZ CENTRO COMERCIAL SAN EUGENIO LOCAL 86, 38660 ADEJE TENERIFE ESPANA",The Panama Papers  data is current through 2015,ESP,Spain,SUSPENDED,11009753,Panama Papers
DRAGON EAGLE INVESTMENT LTD.,9624,"DRAGON EAGLE INVESTMENT LTD. ROOM 5, 23RD FLOOR KAI CHING CENTRE 18 CENTRE STREET SAI YING PUN HONG KONG",The Panama Papers  data is current through 2015,HKG,Hong Kong,INACTIVE,11009754,Panama Papers
KING & WOOD MALLESONS,9638,KING & WOOD MALLESONS 13/F GLOUCESTER TOWER; THE LANDMARK; 15 QUEEN'S ROAD CENTRAL; CENTRAL HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,ACTIVE,11009755,Panama Papers
SERGIY KONOVETS,37062,SERGIY KONOVETS. 50; AVE DE COLLÈGES; 1009 PULLY (VAUD); SWITZERLAND PULLY SWITZERLAND,The Panama Papers  data is current through 2015,CHE,Switzerland,ACTIVE,11009756,Panama Papers
ADAMS & ADAMS,37065,PEDRO ADAMS CALLE 56 E. (OBARRIO) EDIFICIO ROCAR; PANAMA; REPUBLICA DE PANAMA. PANAMA PANAMA,The Panama Papers  data is current through 2015,PAN,Panama,ACTIVE,11009757,Panama Papers
DE CASTRO RIVAS & RODRIGUEZ,37067,DR & R AVENIDA CORREA Y CIDRÓN NO.57; SANTO DOMINGO; REPÚBLICA  DOMINICANA CORREO INTL.: 8532 NW 66TH ST.; AP-030908; MIAMI; FL 33166; USA SANTO DOMINGO DOMINICAN REPUBLIC,The Panama Papers  data is current through 2015,DOM,Dominican Republic,SUSPENDED,11009758,Panama Papers
JOHNNY VÁSQUEZ GONZALEZ,37071,JOHNNY VÁSQUEZ GONZALES DALLAS SUITES HOTEL; TEL +582122570032 AV. TRIESTE; LOS RUICES SUR. CARACAS VENEZUELA,The Panama Papers  data is current through 2015,VEN,"Venezuela, Bolivarian Republic of",ACTIVE,11009759,Panama Papers
LUIS PATRICIO ROBAYO IDROVO,37143,,The Panama Papers  data is current through 2015,,,,11009760,Panama Papers
HICKMAN CORPORATION,3718,HICKMAN CORPORATION 6/F; KWONG TAI INDUSTRIAL BUILDING 750 CHEUNG SHA WAN ROAD KOWLOON; HONG KONG ATTN: MR. TONG HOK YEE,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009761,Panama Papers
"FOEX, RAYMOND-CLAUDE",3721,MR. RAYMOND-CLAUDE FOEX 2 RUE SAINT-LAURENT CASE POSTALE 155 1211 GENEVE 17 SWITZERLAND,The Panama Papers  data is current through 2015,CHE,Switzerland,SUSPENDED,11009762,Panama Papers
ADVOKATURBUERO JAKOB UND  PARTNER (ZURICH CLIENT,37221,,The Panama Papers  data is current through 2015,CHE,Switzerland,ACTIVE,11009763,Panama Papers
MOSSACK FONSECA & CO. (COSTA RICA) LIMITED,37285,,The Panama Papers  data is current through 2015,,,,11009764,Panama Papers
ESLI LIMITED-G4 GROUP,37289,RICHARD DAVID STRAKER-SMITH BRITANIC HOUSE; BINBROOK; LINCOLNSHIRE; ENGLAND; LN8 6HF  LN8 6HF; ENGLAND UNITED KINGDOM,The Panama Papers  data is current through 2015,GBR,United Kingdom,ACTIVE,11009765,Panama Papers
ROGER ANTHONY DUBIEL BALACHOFF,38303,ROGER DUBIEL BALACHOFF 11 AVENIDA A; 7-37; ZONA 14 CIUDAD DE GUATEMALA GUATEMALA,The Panama Papers  data is current through 2015,GTM,Guatemala,ACTIVE,11009766,Panama Papers
MR. ARTURO MIRANDA RIECKHOFF,38308,,The Panama Papers  data is current through 2015,GTM,Guatemala,ACTIVE,11009767,Panama Papers
DR. ALEJANDRO ÁLZATE BLAIR,38324,ALEJANDRO ALZATE BLAIR CARRERA 30 NO. 17 SUR 09 MEDELLÍN MEDELLIN COLOMBIA,The Panama Papers  data is current through 2015,COL,Colombia,ACTIVE,11009768,Panama Papers
"GUMBINER, ANTHONY JOSEPH",3835,GUMBINER; ANTHONY JOSEPH 3710 RAWLINS; SUITE 1500 DALLAS; TEXAS 75219  USA,The Panama Papers  data is current through 2015,USA;MCO,United States;Monaco,ACTIVE,11009769,Panama Papers
CONSULARIS TRUST REG. (ZURICH CLIENT),38396,,The Panama Papers  data is current through 2015,LIE,Liechtenstein,ACTIVE,11009770,Panama Papers
SABINE DELHAYE,38413,"SABINE DELHAYE 4 RUE DE L'AVENIR LUXEMBOURG CITY L-1147, LUXEMBOURG DISTRICT LUXEMBOURG",The Panama Papers  data is current through 2015,LUX,Luxembourg,ACTIVE,11009771,Panama Papers
GONZALO E. CÁCERES,9688,"BAKER & MCKENZIE AV. LEANDRO N. ALEM 1110, PISO 13 (C1001AAT) BUENOS AIRES ARGENTINA",The Panama Papers  data is current through 2015,ARG,Argentina,ACTIVE,11009781,Panama Papers
MONOECI MANAGEMENT SAM (PANAMA CLIENT),3842,MONOECI MANAGEMENT SAM 14 AVENUE DE GRANDE-BRETAGNE MC 98000 MONTECARLO MONACO,The Panama Papers  data is current through 2015,MCO,Monaco,SUSPENDED,11009772,Panama Papers
BTG MANAGEMENT SERVICES  MAURITIUS  LIMITED,38428,BTG MANAGEMENT SERVICES (MAURITIUS) LIMITED 1ST FLOOR; BLD. B; NAUTICA COMMERCIAL CENTRE ROYAL ROAD; BLACK RIVER; PORT LOUIS MAURITIUS,The Panama Papers  data is current through 2015,MUS,Mauritius,ACTIVE,11009773,Panama Papers
ANDREW PARKER,38449,"ANNE HUMPHRIES C/O RIARA CONSULTANTS LIMITED GROUND FLOOR, GARRISON HOUSE LIBRARY RAMP  GIBRALTAR",The Panama Papers  data is current through 2015,GIB,Gibraltar,ACTIVE,11009774,Panama Papers
ZHONG LUN PRC LAWYERS,9651,ZHONGLUN LAW FIRM 12/F; BUILDING 1; CHINA MERCHANTS TOWER; NO.118 JIANGUO ROAD; CHAOYANG DISTRICT; BEIJING; 100022  CHINA,The Panama Papers  data is current through 2015,CHN,China,SUSPENDED,11009775,Panama Papers
"RUSSIN VECCHI & HEREDIA BONETTI, S. A.",9661,RUSSIN VECCHI & HEREDIA BONETTI; S. A. APARTADO 425 CALLE EL RECODO NO. 2 EDIF. MONTE MIRADOR; 3ER. PISO ENSANCHE BELLA VISTA SANTO DOMINGO; REPUBLICA DOMINICANA,The Panama Papers  data is current through 2015,DOM,Dominican Republic,ACTIVE,11009776,Panama Papers
"NEW CHINA HONG KONG GROUP LIMITED, THE",9666,THE NEW CHINA HONG KONG GROUP LIMITED 42/F.; BANK OF CHINA TOWER 1 GARDEN ROAD; HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009777,Panama Papers
DAH SING FINANCIAL HOLDINGS LTD.,9667,"DAH SING FINANCIAL HOLDINGS LTD. 36/F., DAH SING FINANCIAL CENTRE 108 GLOUCESTER ROAD HONG KONG",The Panama Papers  data is current through 2015,HKG,Hong Kong,ACTIVE,11009778,Panama Papers
"DONALD YAP, CHENG & KONG",9674,DONALD YAP; CHENG & KONG ROOM 806; 8TH FLOOR; SINGGA COMMERCIAL CENTRE; NOS. 144-151 CONNAUGHT ROAD WEST; HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,SUSPENDED,11009779,Panama Papers
COMMODORE SERVICES LIMITED,9678,COMMODORE SERVICES LIMITED A5-B; 12/F; BLOCK A; HONG KONG INDUSTRIAL CENTRE; 489-491 CASTLE PEAK ROAD; KOWLOON  HONG KONG,The Panama Papers  data is current through 2015,HKG,Hong Kong,ACTIVE,11009780,Panama Papers
